report_file,report_group,experiment,status,language_reported,language_guess,corpus_family,source,input,input_bytes,input_chars,cleaned_chars,null_samples,seed,tool_version,hyphen_policy,encoding,encoding_sequence_len,encoding_unique_symbols,encoding_symbol_entropy_bits,event,event_description,event_count,metric,null_model,observed,null_mean,null_std,z,abs_z,p_emp,survives_markov_2,raw_metric_json
outputs\canonical_udhr_v0_3_nulls100\fr_udhr_fr_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,11902,,,vowel,Basic Latin-vowel positions plus common accented vowels.,4330,gap_entropy,density_shuffle,2.246560162711,2.596123392902,0.001203540292,-290.445806125533,290.445806125533,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 2.246560162711, ""null_mean"": 2.596123392902, ""null_std"": 0.001203540292, ""z_score"": -290.445806125533, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\xh_udhr_xh_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme_class,9942,,,consonant,Positions classified as consonant in the grapheme-class stream.,4734,gap_entropy,density_shuffle,1.856600175673,2.094309584351,0.000826606538,-287.572620909592,287.572620909592,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 1.856600175673, ""null_mean"": 2.094309584351, ""null_std"": 0.000826606538, ""z_score"": -287.572620909592, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\la_udhr_la_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,9937,,,vowel,Basic Latin-vowel positions plus common accented vowels.,3948,gap_entropy,density_shuffle,2.108792706326,2.436003034914,0.001167244398,-280.327178364309,280.327178364309,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 2.108792706326, ""null_mean"": 2.436003034914, ""null_std"": 0.001167244398, ""z_score"": -280.327178364309, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\fr_udhr_fr_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme_class,11902,,,vowel,Positions classified as vowel in the grapheme-class stream.,4330,gap_entropy,density_shuffle,2.246560162711,2.595864422146,0.00125190021,-279.019251299864,279.019251299864,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 2.246560162711, ""null_mean"": 2.595864422146, ""null_std"": 0.00125190021, ""z_score"": -279.019251299864, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\xh_udhr_xh_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,9942,,,consonant,Alphabetic non-vowel positions under the MVP classifier.,4734,gap_entropy,density_shuffle,1.856600175673,2.094210722966,0.000893931161,-265.804077270542,265.804077270542,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 1.856600175673, ""null_mean"": 2.094210722966, ""null_std"": 0.000893931161, ""z_score"": -265.804077270542, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\la_udhr_la_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme_class,9937,,,vowel,Positions classified as vowel in the grapheme-class stream.,3948,gap_entropy,density_shuffle,2.108792706326,2.436164709554,0.0012456391,-262.814488644691,262.814488644691,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 2.108792706326, ""null_mean"": 2.436164709554, ""null_std"": 0.0012456391, ""z_score"": -262.814488644691, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\de_udhr_de_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme_class,11932,,,vowel,Positions classified as vowel in the grapheme-class stream.,3830,gap_entropy,density_shuffle,2.484328284486,2.816006927239,0.001292060285,-256.705237803329,256.705237803329,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 2.484328284486, ""null_mean"": 2.816006927239, ""null_std"": 0.001292060285, ""z_score"": -256.705237803329, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\de_udhr_de_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,11932,,,vowel,Basic Latin-vowel positions plus common accented vowels.,3830,gap_entropy,density_shuffle,2.484328284486,2.816184877188,0.001322599371,-250.9124077998,250.9124077998,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 2.484328284486, ""null_mean"": 2.816184877188, ""null_std"": 0.001322599371, ""z_score"": -250.9124077998, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\en_udhr_en_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,10638,,,vowel,Basic Latin-vowel positions plus common accented vowels.,3383,gap_entropy,density_shuffle,2.45916214079,2.83134915731,0.001513087456,-245.978522310605,245.978522310605,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 2.45916214079, ""null_mean"": 2.83134915731, ""null_std"": 0.001513087456, ""z_score"": -245.978522310605, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\en_udhr_en_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme_class,10638,,,vowel,Positions classified as vowel in the grapheme-class stream.,3383,gap_entropy,density_shuffle,2.45916214079,2.83154380421,0.00155046365,-240.174391300914,240.174391300914,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 2.45916214079, ""null_mean"": 2.83154380421, ""null_std"": 0.00155046365, ""z_score"": -240.174391300914, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
