report_file,report_group,experiment,status,language_reported,language_guess,corpus_family,source,input,input_bytes,input_chars,cleaned_chars,null_samples,seed,tool_version,hyphen_policy,encoding,encoding_sequence_len,encoding_unique_symbols,encoding_symbol_entropy_bits,event,event_description,event_count,metric,null_model,observed,null_mean,null_std,z,abs_z,p_emp,survives_markov_2,raw_metric_json
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_la_udhr_la.json,corpus_batch_curated,,,,la,parallel_udhr,udhr,,,,,,,,,grapheme_class,9937,,,vowel,Positions classified as vowel in the grapheme-class stream.,3948,gap_entropy,density_shuffle,2.108792706326,2.436257913062,0.00122052646,-268.298326616836,268.298326616836,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 2.108792706326, ""null_mean"": 2.436257913062, ""null_std"": 0.00122052646, ""z_score"": -268.298326616836, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_en_udhr_en_text_only.json,corpus_batch_curated,,,,en,parallel_udhr,udhr,,,,,,,,,grapheme,10638,,,vowel,Basic Latin-vowel positions plus common accented vowels.,3383,gap_entropy,density_shuffle,2.45916214079,2.831888062538,0.001419743552,-262.530455784323,262.530455784323,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 2.45916214079, ""null_mean"": 2.831888062538, ""null_std"": 0.001419743552, ""z_score"": -262.530455784323, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_en_udhr_en.json,corpus_batch_curated,,,,en,parallel_udhr,udhr,,,,,,,,,grapheme,9888,,,consonant,Alphabetic non-vowel positions under the MVP classifier.,4912,gap_entropy,density_shuffle,1.785842617281,2.010586375753,0.000875546326,-256.689739755463,256.689739755463,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 1.785842617281, ""null_mean"": 2.010586375753, ""null_std"": 0.000875546326, ""z_score"": -256.689739755463, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_de_udhr_de_text_only.json,corpus_batch_curated,,,,de,parallel_udhr,udhr,,,,,,,,,grapheme_class,11932,,,vowel,Positions classified as vowel in the grapheme-class stream.,3830,gap_entropy,density_shuffle,2.484328284486,2.81606145084,0.001296621127,-255.84433213848,255.84433213848,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 2.484328284486, ""null_mean"": 2.81606145084, ""null_std"": 0.001296621127, ""z_score"": -255.84433213848, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_controls_duplicated_udhr_mesu.json,corpus_batch_curated,,,,mesu,controls,controls,,,,,,,,,grapheme,2096,,,vowel,Basic Latin-vowel positions plus common accented vowels.,651,gap_entropy,density_shuffle,1.40435345797,2.854086838761,0.005769734575,-251.265177256821,251.265177256821,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 1.40435345797, ""null_mean"": 2.854086838761, ""null_std"": 0.005769734575, ""z_score"": -251.265177256821, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_la_udhr_la.json,corpus_batch_curated,,,,la,parallel_udhr,udhr,,,,,,,,,grapheme_class,9937,,,consonant,Positions classified as consonant in the grapheme-class stream.,4419,gap_entropy,density_shuffle,1.860589832892,2.225857780826,0.001458468086,-250.446308347814,250.446308347814,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 1.860589832892, ""null_mean"": 2.225857780826, ""null_std"": 0.001458468086, ""z_score"": -250.446308347814, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_ru_udhr_ru.json,corpus_batch_curated,,,,ru,parallel_udhr,udhr,,,,,,,,,utf8_bits,79648,,,bit_transition,Positions where the bitstream changes from the previous bit.,39175,run_entropy,gap_order_shuffle,1.891738122175,2.141895671575,0.001002232516,-249.60031262526,249.60031262526,0.038461538462,,"{""name"": ""run_entropy"", ""null_model"": ""gap_order_shuffle"", ""observed"": 1.891738122175, ""null_mean"": 2.141895671575, ""null_std"": 0.001002232516, ""z_score"": -249.60031262526, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_xh_udhr_xh.json,corpus_batch_curated,,,,xh,parallel_udhr,udhr,,,,,,,,,grapheme,9942,,,consonant,Alphabetic non-vowel positions under the MVP classifier.,4734,gap_entropy,density_shuffle,1.856600175673,2.094190277511,0.001011464293,-234.897171879732,234.897171879732,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 1.856600175673, ""null_mean"": 2.094190277511, ""null_std"": 0.001011464293, ""z_score"": -234.897171879732, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_en_udhr_en_text_only.json,corpus_batch_curated,,,,en,parallel_udhr,udhr,,,,,,,,,grapheme_class,10638,,,vowel,Positions classified as vowel in the grapheme-class stream.,3383,gap_entropy,density_shuffle,2.45916214079,2.831084286486,0.001626898808,-228.608038664922,228.608038664922,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 2.45916214079, ""null_mean"": 2.831084286486, ""null_std"": 0.001626898808, ""z_score"": -228.608038664922, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_de_udhr_de_text_only.json,corpus_batch_curated,,,,de,parallel_udhr,udhr,,,,,,,,,grapheme,11932,,,consonant,Alphabetic non-vowel positions under the MVP classifier.,6205,gap_entropy,density_shuffle,1.706573876176,1.918728341821,0.000928527305,-228.484897109627,228.484897109627,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 1.706573876176, ""null_mean"": 1.918728341821, ""null_std"": 0.000928527305, ""z_score"": -228.484897109627, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_en_udhr_en.json,corpus_batch_curated,,,,en,parallel_udhr,udhr,,,,,,,,,grapheme,9888,,,vowel,Basic Latin-vowel positions plus common accented vowels.,3152,gap_entropy,density_shuffle,2.460192819162,2.826891661531,0.001611613354,-227.535246924654,227.535246924654,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 2.460192819162, ""null_mean"": 2.826891661531, ""null_std"": 0.001611613354, ""z_score"": -227.535246924654, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_en_udhr_en_text_only.json,corpus_batch_curated,,,,en,parallel_udhr,udhr,,,,,,,,,grapheme_class,10638,,,consonant,Positions classified as consonant in the grapheme-class stream.,5292,gap_entropy,density_shuffle,1.782864319219,2.007560044433,0.000987684731,-227.497417201463,227.497417201463,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 1.782864319219, ""null_mean"": 2.007560044433, ""null_std"": 0.000987684731, ""z_score"": -227.497417201463, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_fr_udhr_fr.json,corpus_batch_curated,,,,fr,parallel_udhr,udhr,,,,,,,,,grapheme,9899,,,vowel,Basic Latin-vowel positions plus common accented vowels.,3610,gap_entropy,density_shuffle,2.234339012842,2.590536808467,0.001637360749,-217.54387101688,217.54387101688,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 2.234339012842, ""null_mean"": 2.590536808467, ""null_std"": 0.001637360749, ""z_score"": -217.54387101688, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_is_udhr_is.json,corpus_batch_curated,,,,is,parallel_udhr,udhr,,,,,,,,,grapheme_class,9967,,,consonant,Positions classified as consonant in the grapheme-class stream.,5018,gap_entropy,density_shuffle,1.813472375873,1.98400939786,0.000785082229,-217.221859904953,217.221859904953,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 1.813472375873, ""null_mean"": 1.98400939786, ""null_std"": 0.000785082229, ""z_score"": -217.221859904953, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_en_udhr_en.json,corpus_batch_curated,,,,en,parallel_udhr,udhr,,,,,,,,,grapheme_class,9888,,,whitespace,Positions classified as whitespace in the grapheme-class stream.,1617,gap_entropy,density_shuffle,3.27932259965,3.910526516505,0.002929049508,-215.497865512909,215.497865512909,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 3.27932259965, ""null_mean"": 3.910526516505, ""null_std"": 0.002929049508, ""z_score"": -215.497865512909, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_de_udhr_de.json,corpus_batch_curated,,,,de,parallel_udhr,udhr,,,,,,,,,grapheme,9922,,,vowel,Basic Latin-vowel positions plus common accented vowels.,3182,gap_entropy,density_shuffle,2.488764614009,2.817209527586,0.001536299255,-213.789671816009,213.789671816009,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 2.488764614009, ""null_mean"": 2.817209527586, ""null_std"": 0.001536299255, ""z_score"": -213.789671816009, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_de_udhr_de_text_only.json,corpus_batch_curated,,,,de,parallel_udhr,udhr,,,,,,,,,grapheme,11932,,,vowel,Basic Latin-vowel positions plus common accented vowels.,3830,gap_entropy,density_shuffle,2.484328284486,2.815993360757,0.001580952373,-209.788151731214,209.788151731214,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 2.484328284486, ""null_mean"": 2.815993360757, ""null_std"": 0.001580952373, ""z_score"": -209.788151731214, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_en_udhr_en_text_only.json,corpus_batch_curated,,,,en,parallel_udhr,udhr,,,,,,,,,grapheme,10638,,,whitespace,Whitespace positions.,1746,gap_entropy,density_shuffle,3.263981624553,3.904551824435,0.003064230105,-209.047681790764,209.047681790764,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 3.263981624553, ""null_mean"": 3.904551824435, ""null_std"": 0.003064230105, ""z_score"": -209.047681790764, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_controls_duplicated_udhr_mesu.json,corpus_batch_curated,,,,mesu,controls,controls,,,,,,,,,utf8_bits,16768,,,bit_one,Positions where the bitstream contains 1.,7655,gap_entropy,density_shuffle,2.047690955921,2.1769079031,0.000676012173,-191.145888066069,191.145888066069,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 2.047690955921, ""null_mean"": 2.1769079031, ""null_std"": 0.000676012173, ""z_score"": -191.145888066069, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_zh_udhr_zh_text_only.json,corpus_batch_curated,,,,zh,parallel_udhr,udhr,,,,,,,,,utf8_bits,68568,,,bit_one,Positions where the bitstream contains 1.,35937,gap_entropy,density_shuffle,1.879964556692,1.904461384158,0.000128785909,-190.213569972441,190.213569972441,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 1.879964556692, ""null_mean"": 1.904461384158, ""null_std"": 0.000128785909, ""z_score"": -190.213569972441, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_en_udhr_en.json,corpus_batch_curated,,,,en,parallel_udhr,udhr,,,,,,,,,grapheme_class,9888,,,consonant,Positions classified as consonant in the grapheme-class stream.,4912,gap_entropy,density_shuffle,1.785842617281,2.010609451392,0.001187333923,-189.303808902577,189.303808902577,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 1.785842617281, ""null_mean"": 2.010609451392, ""null_std"": 0.001187333923, ""z_score"": -189.303808902577, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_en_udhr_en.json,corpus_batch_curated,,,,en,parallel_udhr,udhr,,,,,,,,,grapheme,9888,,,whitespace,Whitespace positions.,1617,gap_entropy,density_shuffle,3.27932259965,3.911494822766,0.003357001393,-188.314554882431,188.314554882431,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 3.27932259965, ""null_mean"": 3.911494822766, ""null_std"": 0.003357001393, ""z_score"": -188.314554882431, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_controls_random_bits_10k.json,corpus_batch_curated,,,,unknown,controls,controls,,,,,,,,,utf8_bits,80024,,,bit_transition,Positions where the bitstream changes from the previous bit.,29908,run_entropy,density_shuffle,1.158009720562,2.121835562721,0.00513379692,-187.741326193038,187.741326193038,0.038461538462,,"{""name"": ""run_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 1.158009720562, ""null_mean"": 2.121835562721, ""null_std"": 0.00513379692, ""z_score"": -187.741326193038, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_sw_udhr_sw.json,corpus_batch_curated,,,,sw,parallel_udhr,udhr,,,,,,,,,grapheme,9909,,,whitespace,Whitespace positions.,1696,gap_entropy,density_shuffle,3.114502212951,3.83948529406,0.003876922553,-186.999629510059,186.999629510059,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 3.114502212951, ""null_mean"": 3.83948529406, ""null_std"": 0.003876922553, ""z_score"": -186.999629510059, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_ar_udhr_ar.json,corpus_batch_curated,,,,ar,parallel_udhr,udhr,,,,,,,,,word_boundary,7656,,,word_boundary,Positions marked as word boundaries after declared whitespace preprocessing.,1350,gap_entropy,density_shuffle,2.941187947255,3.786632231755,0.004590601869,-184.168505288434,184.168505288434,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 2.941187947255, ""null_mean"": 3.786632231755, ""null_std"": 0.004590601869, ""z_score"": -184.168505288434, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_en_udhr_en_text_only.json,corpus_batch_curated,,,,en,parallel_udhr,udhr,,,,,,,,,grapheme_class,10638,,,whitespace,Positions classified as whitespace in the grapheme-class stream.,1746,gap_entropy,density_shuffle,3.263981624553,3.903572767944,0.003499085972,-182.788061962334,182.788061962334,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 3.263981624553, ""null_mean"": 3.903572767944, ""null_std"": 0.003499085972, ""z_score"": -182.788061962334, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_controls_duplicated_udhr_mesu.json,corpus_batch_curated,,,,mesu,controls,controls,,,,,,,,,grapheme_class,2096,,,consonant,Positions classified as consonant in the grapheme-class stream.,729,gap_entropy,density_shuffle,1.730891409214,2.661617979944,0.005187073719,-179.431915028261,179.431915028261,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 1.730891409214, ""null_mean"": 2.661617979944, ""null_std"": 0.005187073719, ""z_score"": -179.431915028261, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_sw_udhr_sw.json,corpus_batch_curated,,,,sw,parallel_udhr,udhr,,,,,,,,,word_boundary,9909,,,word_boundary,Positions marked as word boundaries after declared whitespace preprocessing.,1696,gap_entropy,density_shuffle,3.114502212951,3.839014918756,0.004037978666,-179.424599734195,179.424599734195,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 3.114502212951, ""null_mean"": 3.839014918756, ""null_std"": 0.004037978666, ""z_score"": -179.424599734195, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_controls_duplicated_udhr_mesu.json,corpus_batch_curated,,,,mesu,controls,controls,,,,,,,,,grapheme_class,2096,,,vowel,Positions classified as vowel in the grapheme-class stream.,651,gap_entropy,density_shuffle,1.40435345797,2.851342558145,0.008099027866,-178.662072047493,178.662072047493,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 1.40435345797, ""null_mean"": 2.851342558145, ""null_std"": 0.008099027866, ""z_score"": -178.662072047493, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_en_udhr_en_text_only.json,corpus_batch_curated,,,,en,parallel_udhr,udhr,,,,,,,,,word_boundary,10638,,,word_boundary,Positions marked as word boundaries after declared whitespace preprocessing.,1746,gap_entropy,density_shuffle,3.263981624553,3.904464932337,0.003598789422,-177.971876828498,177.971876828498,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 3.263981624553, ""null_mean"": 3.904464932337, ""null_std"": 0.003598789422, ""z_score"": -177.971876828498, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_ar_udhr_ar.json,corpus_batch_curated,,,,ar,parallel_udhr,udhr,,,,,,,,,grapheme_class,7656,,,whitespace,Positions classified as whitespace in the grapheme-class stream.,1350,gap_entropy,density_shuffle,2.941187947255,3.786415821989,0.004819935553,-175.360824932189,175.360824932189,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 2.941187947255, ""null_mean"": 3.786415821989, ""null_std"": 0.004819935553, ""z_score"": -175.360824932189, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_tr_udhr_tr.json,corpus_batch_curated,,,,tr,parallel_udhr,udhr,,,,,,,,,grapheme_class,9213,,,other,Positions classified as other in the grapheme-class stream.,8,zeta_spectral_coherence,markov_1,0.000132181201,4.89835e-07,7.50976e-07,175.360184040441,175.360184040441,0.038461538462,,"{""name"": ""zeta_spectral_coherence"", ""null_model"": ""markov_1"", ""observed"": 0.000132181201, ""null_mean"": 4.89835e-07, ""null_std"": 7.50976e-07, ""z_score"": 175.360184040441, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,grapheme,5572,,,whitespace,Whitespace positions.,1004,gap_entropy,density_shuffle,2.874069889037,3.750051759808,0.005198133531,-168.518539503982,168.518539503982,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 2.874069889037, ""null_mean"": 3.750051759808, ""null_std"": 0.005198133531, ""z_score"": -168.518539503982, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_sw_udhr_sw.json,corpus_batch_curated,,,,sw,parallel_udhr,udhr,,,,,,,,,grapheme_class,9909,,,whitespace,Positions classified as whitespace in the grapheme-class stream.,1696,gap_entropy,density_shuffle,3.114502212951,3.837685147526,0.004362811213,-165.760767368272,165.760767368272,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 3.114502212951, ""null_mean"": 3.837685147526, ""null_std"": 0.004362811213, ""z_score"": -165.760767368272, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_is_udhr_is.json,corpus_batch_curated,,,,is,parallel_udhr,udhr,,,,,,,,,grapheme,9967,,,consonant,Alphabetic non-vowel positions under the MVP classifier.,5018,gap_entropy,density_shuffle,1.813472375873,1.984082776758,0.001036889906,-164.540516697592,164.540516697592,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 1.813472375873, ""null_mean"": 1.984082776758, ""null_std"": 0.001036889906, ""z_score"": -164.540516697592, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_controls_duplicated_udhr_mesu.json,corpus_batch_curated,,,,mesu,controls,controls,,,,,,,,,grapheme,2096,,,consonant,Alphabetic non-vowel positions under the MVP classifier.,729,gap_entropy,density_shuffle,1.730891409214,2.659697156259,0.005648807037,-164.425115055195,164.425115055195,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 1.730891409214, ""null_mean"": 2.659697156259, ""null_std"": 0.005648807037, ""z_score"": -164.425115055195, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_la_udhr_la.json,corpus_batch_curated,,,,la,parallel_udhr,udhr,,,,,,,,,grapheme_class,9937,,,whitespace,Positions classified as whitespace in the grapheme-class stream.,1342,gap_entropy,density_shuffle,3.529656578477,4.199658865234,0.004246308311,-157.784653804746,157.784653804746,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 3.529656578477, ""null_mean"": 4.199658865234, ""null_std"": 0.004246308311, ""z_score"": -157.784653804746, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_controls_punctuation_noise_udhr_mesu.json,corpus_batch_curated,,,,mesu,controls,controls,,,,,,,,,utf8_bits,10512,,,bit_transition,Positions where the bitstream changes from the previous bit.,4957,gap_entropy,density_shuffle,1.983286218151,2.113393358452,0.000837622853,-155.329024123888,155.329024123888,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 1.983286218151, ""null_mean"": 2.113393358452, ""null_std"": 0.000837622853, ""z_score"": -155.329024123888, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_controls_duplicated_udhr_mesu.json,corpus_batch_curated,,,,mesu,controls,controls,,,,,,,,,utf8_bits,16768,,,bit_transition,Positions where the bitstream changes from the previous bit.,8896,gap_entropy,density_shuffle,1.795588719526,1.878535906984,0.000542505141,-152.89659250642,152.89659250642,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 1.795588719526, ""null_mean"": 1.878535906984, ""null_std"": 0.000542505141, ""z_score"": -152.89659250642, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_is_udhr_is.json,corpus_batch_curated,,,,is,parallel_udhr,udhr,,,,,,,,,grapheme_class,9967,,,whitespace,Positions classified as whitespace in the grapheme-class stream.,1591,gap_entropy,density_shuffle,3.462449169807,3.946205074177,0.0031770187,-152.267251179658,152.267251179658,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 3.462449169807, ""null_mean"": 3.946205074177, ""null_std"": 0.0031770187, ""z_score"": -152.267251179658, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_controls_punctuation_noise_udhr_mesu.json,corpus_batch_curated,,,,mesu,controls,controls,,,,,,,,,utf8_bits,10512,,,bit_one,Positions where the bitstream contains 1.,3953,gap_entropy,density_shuffle,2.361902228302,2.535857867225,0.001160403751,-149.909579989511,149.909579989511,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 2.361902228302, ""null_mean"": 2.535857867225, ""null_std"": 0.001160403751, ""z_score"": -149.909579989511, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,word_boundary,5572,,,word_boundary,Positions marked as word boundaries after declared whitespace preprocessing.,1004,gap_entropy,density_shuffle,2.874069889037,3.747536992851,0.005851159138,-149.281036996125,149.281036996125,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 2.874069889037, ""null_mean"": 3.747536992851, ""null_std"": 0.005851159138, ""z_score"": -149.281036996125, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_controls_random_bits_10k.json,corpus_batch_curated,,,,unknown,controls,controls,,,,,,,,,grapheme_class,10001,,,digit,Positions classified as digit in the grapheme-class stream.,10000,zeta_spectral_coherence,density_shuffle,0.000100000914,2.05622e-07,6.70936e-07,148.740411840112,148.740411840112,0.038461538462,,"{""name"": ""zeta_spectral_coherence"", ""null_model"": ""density_shuffle"", ""observed"": 0.000100000914, ""null_mean"": 2.05622e-07, ""null_std"": 6.70936e-07, ""z_score"": 148.740411840112, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_en_udhr_en.json,corpus_batch_curated,,,,en,parallel_udhr,udhr,,,,,,,,,word_boundary,9888,,,word_boundary,Positions marked as word boundaries after declared whitespace preprocessing.,1617,gap_entropy,density_shuffle,3.27932259965,3.909705695633,0.004270309187,-147.620012608185,147.620012608185,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 3.27932259965, ""null_mean"": 3.909705695633, ""null_std"": 0.004270309187, ""z_score"": -147.620012608185, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_he_udhr_he.json,corpus_batch_curated,,,,he,parallel_udhr,udhr,,,,,,,,,grapheme_class,5572,,,whitespace,Positions classified as whitespace in the grapheme-class stream.,1004,gap_entropy,density_shuffle,2.874069889037,3.746439827596,0.005911378328,-147.574709341778,147.574709341778,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 2.874069889037, ""null_mean"": 3.746439827596, ""null_std"": 0.005911378328, ""z_score"": -147.574709341778, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
outputs\corpus_batch_curated\testdata_datasets_parallel_udhr_es_udhr_es_text_only.json,corpus_batch_curated,,,,es,parallel_udhr,udhr,,,,,,,,,word_boundary,11965,,,word_boundary,Positions marked as word boundaries after declared whitespace preprocessing.,1926,gap_entropy,density_shuffle,3.452659044359,3.937018341412,0.003381667169,-143.230919188516,143.230919188516,0.038461538462,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 3.452659044359, ""null_mean"": 3.937018341412, ""null_std"": 0.003381667169, ""z_score"": -143.230919188516, ""empirical_p"": 0.038461538462, ""null_samples"": 25}"
